District,Crop,Year,Season,Total_Rainfall_mm,Average_Temp_C,Yield_KG_HA
Nyarugenge,Sorghum,2016,Season B,301.2,19.986141304347825,740.91
Nyarugenge,Sorghum,2017,Season B,227.2,19.874728260869563,676.53
Nyarugenge,Sorghum,2018,Season B,513.1,18.945652173913043,1033.13
Nyarugenge,Sorghum,2019,Season B,313.4,19.99755434782609,776.15
Nyarugenge,Sorghum,2020,Season B,371.4,19.98260869565217,808.2
Nyarugenge,Sorghum,2021,Season B,347.9,19.371195652173917,840.75
Nyarugenge,Soya beans,2015,Season A,576.0,19.343646408839778,690.08
Nyarugenge,Soya beans,2015,Season B,314.2,19.468478260869563,399.63
Nyarugenge,Soya beans,2016,Season A,510.3,19.641758241758243,643.8
Nyarugenge,Soya beans,2016,Season B,301.2,19.986141304347825,380.77
Nyarugenge,Soya beans,2017,Season A,285.1,20.30303867403315,496.0
Nyarugenge,Soya beans,2017,Season B,227.2,19.874728260869563,356.31
Nyarugenge,Soya beans,2018,Season A,395.6,19.769337016574585,570.43
Nyarugenge,Soya beans,2018,Season B,513.1,18.945652173913043,520.55
Nyarugenge,Soya beans,2019,Season A,549.4,20.01740331491713,649.18
Nyarugenge,Soya beans,2019,Season B,313.4,19.99755434782609,392.46
Nyarugenge,Soya beans,2020,Season A,692.9,20.024725274725277,714.16
Nyarugenge,Soya beans,2020,Season B,371.4,19.98260869565217,423.67
Nyarugenge,Soya beans,2021,Season A,546.0,20.076243093922653,646.77
Nyarugenge,Soya beans,2021,Season B,347.9,19.371195652173917,428.72
Nyarugenge,Sweet potatoes,2015,Season A,576.0,19.343646408839778,5748.78
Nyarugenge,Sweet potatoes,2015,Season B,314.2,19.468478260869563,4236.46
Nyarugenge,Sweet potatoes,2016,Season A,510.3,19.641758241758243,5513.75
Nyarugenge,Sweet potatoes,2016,Season B,301.2,19.986141304347825,4084.54
Nyarugenge,Sweet potatoes,2017,Season A,285.1,20.30303867403315,4220.79
Nyarugenge,Sweet potatoes,2017,Season B,227.2,19.874728260869563,3745.29
Nyarugenge,Sweet potatoes,2018,Season A,395.6,19.769337016574585,4952.25
Nyarugenge,Sweet potatoes,2018,Season B,513.1,18.945652173913043,5494.82
Nyarugenge,Sweet potatoes,2019,Season A,549.4,20.01740331491713,5365.09
Nyarugenge,Sweet potatoes,2019,Season B,313.4,19.99755434782609,4033.54
Nyarugenge,Sweet potatoes,2020,Season A,692.9,20.024725274725277,6018.13
Nyarugenge,Sweet potatoes,2020,Season B,371.4,19.98260869565217,4344.24
Nyarugenge,Sweet potatoes,2021,Season A,546.0,20.076243093922653,5447.69
Nyarugenge,Sweet potatoes,2021,Season B,347.9,19.371195652173917,4511.45
Nyarugenge,Yams & Taro,2015,Season A,576.0,19.343646408839778,6902.64
Nyarugenge,Yams & Taro,2015,Season B,314.2,19.468478260869563,6794.21
Nyarugenge,Yams & Taro,2016,Season A,510.3,19.641758241758243,6437.75
Nyarugenge,Yams & Taro,2016,Season B,301.2,19.986141304347825,6659.04
Nyarugenge,Yams & Taro,2017,Season A,285.1,20.30303867403315,5089.95
Nyarugenge,Yams & Taro,2017,Season B,227.2,19.874728260869563,5965.78
Nyarugenge,Yams & Taro,2018,Season A,395.6,19.769337016574585,5879.72
Nyarugenge,Yams & Taro,2018,Season B,513.1,18.945652173913043,8995.87
Nyarugenge,Yams & Taro,2019,Season A,549.4,20.01740331491713,6528.53
Nyarugenge,Yams & Taro,2019,Season B,313.4,19.99755434782609,6567.24
Nyarugenge,Yams & Taro,2020,Season A,692.9,20.024725274725277,7252.83
Nyarugenge,Yams & Taro,2020,Season B,371.4,19.98260869565217,6967.49
Nyarugenge,Yams & Taro,2021,Season A,546.0,20.076243093922653,6449.27
Nyarugenge,Yams & Taro,2021,Season B,347.9,19.371195652173917,7105.14
Nyaruguru,Banana for beer,2015,Season A,1081.1,17.969337016574585,12136.22
Nyaruguru,Banana for beer,2015,Season B,609.0,18.15380434782609,8928.92
Nyaruguru,Banana for beer,2016,Season A,1300.1,18.414835164835164,12964.16
Nyaruguru,Banana for beer,2016,Season B,601.9,18.635054347826088,8620.14
Nyaruguru,Banana for beer,2017,Season A,525.3,18.138950276243094,9116.13
Nyaruguru,Banana for beer,2017,Season B,269.7,17.92663043478261,6532.08
Nyaruguru,Banana for beer,2018,Season A,818.6,17.755801104972377,11251.54
Nyaruguru,Banana for beer,2018,Season B,626.1,17.16657608695652,9570.36
Nyaruguru,Banana for beer,2019,Season A,1069.1,17.774861878453038,12254.02
Nyaruguru,Banana for beer,2019,Season B,487.9,17.677445652173912,8363.5
Nyaruguru,Banana for beer,2020,Season A,967.1,17.99587912087912,11570.68
Nyaruguru,Banana for beer,2020,Season B,509.4,18.01875,8235.96
Nyaruguru,Banana for beer,2021,Season A,812.9,17.9378453038674,11005.86
Nyaruguru,Banana for beer,2021,Season B,419.1,17.468478260869563,7832.12
Nyaruguru,Bananas,2015,Season A,1081.1,17.969337016574585,11893.82
Nyaruguru,Bananas,2015,Season B,609.0,18.15380434782609,11034.66
Nyaruguru,Bananas,2016,Season A,1300.1,18.414835164835164,12782.03
Nyaruguru,Bananas,2016,Season B,601.9,18.635054347826088,10497.13
Nyaruguru,Bananas,2017,Season A,525.3,18.138950276243094,8684.81
Nyaruguru,Bananas,2017,Season B,269.7,17.92663043478261,8038.81
Nyaruguru,Bananas,2018,Season A,818.6,17.755801104972377,10613.35
Nyaruguru,Bananas,2018,Season B,626.1,17.16657608695652,11799.45
Nyaruguru,Bananas,2019,Season A,1069.1,17.774861878453038,12100.73
Nyaruguru,Bananas,2019,Season B,487.9,17.677445652173912,10213.08
Nyaruguru,Bananas,2020,Season A,967.1,17.99587912087912,11275.2
Nyaruguru,Bananas,2020,Season B,509.4,18.01875,9960.94
Nyaruguru,Bananas,2021,Season A,812.9,17.9378453038674,10300.07
Nyaruguru,Bananas,2021,Season B,419.1,17.468478260869563,9897.28
Nyaruguru,Beans,2015,Season B,609.0,18.15380434782609,1022.41
Nyaruguru,Beans,2016,Season B,601.9,18.635054347826088,975.4
Nyaruguru,Beans,2017,Season B,269.7,17.92663043478261,760.9
Nyaruguru,Beans,2018,Season B,626.1,17.16657608695652,1106.39
Nyaruguru,Beans,2019,Season B,487.9,17.677445652173912,942.61
Nyaruguru,Beans,2020,Season B,509.4,18.01875,943.91
Nyaruguru,Beans,2021,Season B,419.1,17.468478260869563,898.65
Nyaruguru,Bush bean,2015,Season A,1081.1,17.969337016574585,589.13
Nyaruguru,Bush bean,2015,Season B,609.0,18.15380434782609,703.82
Nyaruguru,Bush bean,2016,Season A,1300.1,18.414835164835164,620.97
Nyaruguru,Bush bean,2016,Season B,601.9,18.635054347826088,664.37
Nyaruguru,Bush bean,2017,Season A,525.3,18.138950276243094,436.01
Nyaruguru,Bush bean,2017,Season B,269.7,17.92663043478261,499.75
Nyaruguru,Bush bean,2018,Season A,818.6,17.755801104972377,533.04
Nyaruguru,Bush bean,2018,Season B,626.1,17.16657608695652,761.19
Nyaruguru,Bush bean,2019,Season A,1069.1,17.774861878453038,590.22
Nyaruguru,Bush bean,2019,Season B,487.9,17.677445652173912,659.72
Nyaruguru,Bush bean,2020,Season A,967.1,17.99587912087912,551.84
Nyaruguru,Bush bean,2020,Season B,509.4,18.01875,656.17
Nyaruguru,Bush bean,2021,Season A,812.9,17.9378453038674,525.88
Nyaruguru,Bush bean,2021,Season B,419.1,17.468478260869563,616.89
Nyaruguru,Cassava,2015,Season A,1081.1,17.969337016574585,12655.72
Nyaruguru,Cassava,2015,Season B,609.0,18.15380434782609,16765.8
Nyaruguru,Cassava,2016,Season A,1300.1,18.414835164835164,13173.43
Nyaruguru,Cassava,2016,Season B,601.9,18.635054347826088,15881.35
Nyaruguru,Cassava,2017,Season A,525.3,18.138950276243094,9183.26
Nyaruguru,Cassava,2017,Season B,269.7,17.92663043478261,12211.74
Nyaruguru,Cassava,2018,Season A,818.6,17.755801104972377,11219.6
Nyaruguru,Cassava,2018,Season B,626.1,17.16657608695652,17969.9
Nyaruguru,Cassava,2019,Season A,1069.1,17.774861878453038,12518.79
Nyaruguru,Cassava,2019,Season B,487.9,17.677445652173912,15690.42
Nyaruguru,Cassava,2020,Season A,967.1,17.99587912087912,11648.18
Nyaruguru,Cassava,2020,Season B,509.4,18.01875,15409.29
Nyaruguru,Cassava,2021,Season A,812.9,17.9378453038674,11222.66
Nyaruguru,Cassava,2021,Season B,419.1,17.468478260869563,14951.6
Nyaruguru,Climbing bean,2015,Season A,1081.1,17.969337016574585,629.43
Nyaruguru,Climbing bean,2015,Season B,609.0,18.15380434782609,1086.8
Nyaruguru,Climbing bean,2016,Season A,1300.1,18.414835164835164,661.06
Nyaruguru,Climbing bean,2016,Season B,601.9,18.635054347826088,1054.1
Nyaruguru,Climbing bean,2017,Season A,525.3,18.138950276243094,474.15
Nyaruguru,Climbing bean,2017,Season B,269.7,17.92663043478261,792.49
Nyaruguru,Climbing bean,2018,Season A,818.6,17.755801104972377,573.64
Nyaruguru,Climbing bean,2018,Season B,626.1,17.16657608695652,1217.84
Nyaruguru,Climbing bean,2019,Season A,1069.1,17.774861878453038,628.32
Nyaruguru,Climbing bean,2019,Season B,487.9,17.677445652173912,1038.81
Nyaruguru,Climbing bean,2020,Season A,967.1,17.99587912087912,604.84
Nyaruguru,Climbing bean,2020,Season B,509.4,18.01875,1018.15
Nyaruguru,Climbing bean,2021,Season A,812.9,17.9378453038674,555.65
Nyaruguru,Climbing bean,2021,Season B,419.1,17.468478260869563,963.32
Nyaruguru,Cooking Banana,2015,Season A,1081.1,17.969337016574585,12334.48
Nyaruguru,Cooking Banana,2015,Season B,609.0,18.15380434782609,16920.28
Nyaruguru,Cooking Banana,2016,Season A,1300.1,18.414835164835164,13403.55
Nyaruguru,Cooking Banana,2016,Season B,601.9,18.635054347826088,16017.29
Nyaruguru,Cooking Banana,2017,Season A,525.3,18.138950276243094,9362.7
Nyaruguru,Cooking Banana,2017,Season B,269.7,17.92663043478261,11971.77
Nyaruguru,Cooking Banana,2018,Season A,818.6,17.755801104972377,11109.73
Nyaruguru,Cooking Banana,2018,Season B,626.1,17.16657608695652,18446.26
Nyaruguru,Cooking Banana,2019,Season A,1069.1,17.774861878453038,12430.83
Nyaruguru,Cooking Banana,2019,Season B,487.9,17.677445652173912,15609.13
Nyaruguru,Cooking Banana,2020,Season A,967.1,17.99587912087912,11775.4
Nyaruguru,Cooking Banana,2020,Season B,509.4,18.01875,15338.3
Nyaruguru,Cooking Banana,2021,Season A,812.9,17.9378453038674,10904.55
Nyaruguru,Cooking Banana,2021,Season B,419.1,17.468478260869563,14910.39
Nyaruguru,Dessert banana,2015,Season A,1081.1,17.969337016574585,9587.66
Nyaruguru,Dessert banana,2015,Season B,609.0,18.15380434782609,9168.52
Nyaruguru,Dessert banana,2016,Season A,1300.1,18.414835164835164,10106.78
Nyaruguru,Dessert banana,2016,Season B,601.9,18.635054347826088,8677.64
Nyaruguru,Dessert banana,2017,Season A,525.3,18.138950276243094,6942.8
Nyaruguru,Dessert banana,2017,Season B,269.7,17.92663043478261,6674.25
Nyaruguru,Dessert banana,2018,Season A,818.6,17.755801104972377,8419.66
Nyaruguru,Dessert banana,2018,Season B,626.1,17.16657608695652,9720.17
Nyaruguru,Dessert banana,2019,Season A,1069.1,17.774861878453038,9533.09
Nyaruguru,Dessert banana,2019,Season B,487.9,17.677445652173912,8257.1
Nyaruguru,Dessert banana,2020,Season A,967.1,17.99587912087912,8845.25
Nyaruguru,Dessert banana,2020,Season B,509.4,18.01875,8276.23
Nyaruguru,Dessert banana,2021,Season A,812.9,17.9378453038674,8219.19
Nyaruguru,Dessert banana,2021,Season B,419.1,17.468478260869563,7928.42
Nyaruguru,Ground nuts,2015,Season A,1081.1,17.969337016574585,241.33
Nyaruguru,Ground nuts,2016,Season A,1300.1,18.414835164835164,258.06
Nyaruguru,Ground nuts,2017,Season A,525.3,18.138950276243094,178.43
Nyaruguru,Ground nuts,2018,Season A,818.6,17.755801104972377,217.58
Nyaruguru,Ground nuts,2019,Season A,1069.1,17.774861878453038,246.95
Nyaruguru,Ground nuts,2020,Season A,967.1,17.99587912087912,228.24
Nyaruguru,Ground nuts,2021,Season A,812.9,17.9378453038674,214.32
Nyaruguru,Irish potatoes,2015,Season A,1081.1,17.969337016574585,6449.29
Nyaruguru,Irish potatoes,2015,Season B,609.0,18.15380434782609,7906.97
Nyaruguru,Irish potatoes,2016,Season A,1300.1,18.414835164835164,6774.45
Nyaruguru,Irish potatoes,2016,Season B,601.9,18.635054347826088,7498.85
Nyaruguru,Irish potatoes,2017,Season A,525.3,18.138950276243094,4838.2
Nyaruguru,Irish potatoes,2017,Season B,269.7,17.92663043478261,5717.95
Nyaruguru,Irish potatoes,2018,Season A,818.6,17.755801104972377,5715.63
Nyaruguru,Irish potatoes,2018,Season B,626.1,17.16657608695652,8387.88
Nyaruguru,Irish potatoes,2019,Season A,1069.1,17.774861878453038,6325.88
Nyaruguru,Irish potatoes,2019,Season B,487.9,17.677445652173912,7214.61
Nyaruguru,Irish potatoes,2020,Season A,967.1,17.99587912087912,5957.88
Nyaruguru,Irish potatoes,2020,Season B,509.4,18.01875,7281.22
Nyaruguru,Irish potatoes,2021,Season A,812.9,17.9378453038674,5556.15
Nyaruguru,Irish potatoes,2021,Season B,419.1,17.468478260869563,6811.39
Nyaruguru,Maize,2015,Season A,1081.1,17.969337016574585,2135.62
Nyaruguru,Maize,2015,Season B,609.0,18.15380434782609,1928.01
Nyaruguru,Maize,2016,Season A,1300.1,18.414835164835164,2281.1
Nyaruguru,Maize,2016,Season B,601.9,18.635054347826088,1813.25
Nyaruguru,Maize,2017,Season A,525.3,18.138950276243094,1649.81
Nyaruguru,Maize,2017,Season B,269.7,17.92663043478261,1385.63
Nyaruguru,Maize,2018,Season A,818.6,17.755801104972377,1951.19
Nyaruguru,Maize,2018,Season B,626.1,17.16657608695652,2077.39
Nyaruguru,Maize,2019,Season A,1069.1,17.774861878453038,2207.86
Nyaruguru,Maize,2019,Season B,487.9,17.677445652173912,1767.71
Nyaruguru,Maize,2020,Season A,967.1,17.99587912087912,2027.67
Nyaruguru,Maize,2020,Season B,509.4,18.01875,1765.55
Nyaruguru,Maize,2021,Season A,812.9,17.9378453038674,1923.82
Nyaruguru,Maize,2021,Season B,419.1,17.468478260869563,1691.62
Nyaruguru,Peas,2015,Season A,1081.1,17.969337016574585,960.21
Nyaruguru,Peas,2015,Season B,609.0,18.15380434782609,1254.52
Nyaruguru,Peas,2016,Season A,1300.1,18.414835164835164,1047.14
Nyaruguru,Peas,2016,Season B,601.9,18.635054347826088,1194.0
Nyaruguru,Peas,2017,Season A,525.3,18.138950276243094,713.74
Nyaruguru,Peas,2017,Season B,269.7,17.92663043478261,913.39
Nyaruguru,Peas,2018,Season A,818.6,17.755801104972377,874.54
Nyaruguru,Peas,2018,Season B,626.1,17.16657608695652,1392.26
Nyaruguru,Peas,2019,Season A,1069.1,17.774861878453038,981.3
Nyaruguru,Peas,2019,Season B,487.9,17.677445652173912,1163.89
Nyaruguru,Peas,2020,Season A,967.1,17.99587912087912,912.44
Nyaruguru,Peas,2020,Season B,509.4,18.01875,1156.57
Nyaruguru,Peas,2021,Season A,812.9,17.9378453038674,869.07
Nyaruguru,Peas,2021,Season B,419.1,17.468478260869563,1137.48
Nyaruguru,Sorghum,2015,Season B,609.0,18.15380434782609,697.41
Nyaruguru,Sorghum,2016,Season B,601.9,18.635054347826088,685.07
Nyaruguru,Sorghum,2017,Season B,269.7,17.92663043478261,518.93
Nyaruguru,Sorghum,2018,Season B,626.1,17.16657608695652,760.45
Nyaruguru,Sorghum,2019,Season B,487.9,17.677445652173912,659.41
Nyaruguru,Sorghum,2020,Season B,509.4,18.01875,652.74
Nyaruguru,Sorghum,2021,Season B,419.1,17.468478260869563,634.81
Nyaruguru,Soya beans,2015,Season A,1081.1,17.969337016574585,400.7
Nyaruguru,Soya beans,2015,Season B,609.0,18.15380434782609,642.32
Nyaruguru,Soya beans,2016,Season A,1300.1,18.414835164835164,417.07
Nyaruguru,Soya beans,2016,Season B,601.9,18.635054347826088,617.95
Nyaruguru,Soya beans,2017,Season A,525.3,18.138950276243094,300.54
Nyaruguru,Soya beans,2017,Season B,269.7,17.92663043478261,459.03
Nyaruguru,Soya beans,2018,Season A,818.6,17.755801104972377,352.66
Nyaruguru,Soya beans,2018,Season B,626.1,17.16657608695652,689.31
Nyaruguru,Soya beans,2019,Season A,1069.1,17.774861878453038,403.56
Nyaruguru,Soya beans,2019,Season B,487.9,17.677445652173912,590.1
Nyaruguru,Soya beans,2020,Season A,967.1,17.99587912087912,372.27
Nyaruguru,Soya beans,2020,Season B,509.4,18.01875,580.09
Nyaruguru,Soya beans,2021,Season A,812.9,17.9378453038674,350.18
Nyaruguru,Soya beans,2021,Season B,419.1,17.468478260869563,567.22
Nyaruguru,Sweet potatoes,2015,Season A,1081.1,17.969337016574585,10395.31
Nyaruguru,Sweet potatoes,2015,Season B,609.0,18.15380434782609,8881.56
Nyaruguru,Sweet potatoes,2016,Season A,1300.1,18.414835164835164,11035.82
Nyaruguru,Sweet potatoes,2016,Season B,601.9,18.635054347826088,8591.99
Nyaruguru,Sweet potatoes,2017,Season A,525.3,18.138950276243094,7634.25
Nyaruguru,Sweet potatoes,2017,Season B,269.7,17.92663043478261,6474.4
Nyaruguru,Sweet potatoes,2018,Season A,818.6,17.755801104972377,9549.76
Nyaruguru,Sweet potatoes,2018,Season B,626.1,17.16657608695652,9814.17
Nyaruguru,Sweet potatoes,2019,Season A,1069.1,17.774861878453038,10429.92
Nyaruguru,Sweet potatoes,2019,Season B,487.9,17.677445652173912,8384.14
Nyaruguru,Sweet potatoes,2020,Season A,967.1,17.99587912087912,9790.32
Nyaruguru,Sweet potatoes,2020,Season B,509.4,18.01875,8138.51
Nyaruguru,Sweet potatoes,2021,Season A,812.9,17.9378453038674,9362.15
Nyaruguru,Sweet potatoes,2021,Season B,419.1,17.468478260869563,7894.35
Nyaruguru,Wheat,2015,Season A,1081.1,17.969337016574585,999.83
Nyaruguru,Wheat,2015,Season B,609.0,18.15380434782609,965.26
Nyaruguru,Wheat,2016,Season A,1300.1,18.414835164835164,1095.79
Nyaruguru,Wheat,2016,Season B,601.9,18.635054347826088,910.69
Nyaruguru,Wheat,2017,Season A,525.3,18.138950276243094,756.58
Nyaruguru,Wheat,2017,Season B,269.7,17.92663043478261,678.34
Nyaruguru,Wheat,2018,Season A,818.6,17.755801104972377,901.55
Nyaruguru,Wheat,2018,Season B,626.1,17.16657608695652,1026.49
Nyaruguru,Wheat,2019,Season A,1069.1,17.774861878453038,1043.55
Nyaruguru,Wheat,2019,Season B,487.9,17.677445652173912,888.16
Nyaruguru,Wheat,2020,Season A,967.1,17.99587912087912,981.26
Nyaruguru,Wheat,2020,Season B,509.4,18.01875,870.49
Nyaruguru,Wheat,2021,Season A,812.9,17.9378453038674,903.95
Nyaruguru,Wheat,2021,Season B,419.1,17.468478260869563,848.33
Nyaruguru,Yams & Taro,2015,Season A,1081.1,17.969337016574585,8002.18
Nyaruguru,Yams & Taro,2015,Season B,609.0,18.15380434782609,11855.61
Nyaruguru,Yams & Taro,2016,Season A,1300.1,18.414835164835164,8524.72
Nyaruguru,Yams & Taro,2016,Season B,601.9,18.635054347826088,11213.68
Nyaruguru,Yams & Taro,2017,Season A,525.3,18.138950276243094,5995.17
Nyaruguru,Yams & Taro,2017,Season B,269.7,17.92663043478261,8801.86
Nyaruguru,Yams & Taro,2018,Season A,818.6,17.755801104972377,7202.53
Nyaruguru,Yams & Taro,2018,Season B,626.1,17.16657608695652,12721.81
Nyaruguru,Yams & Taro,2019,Season A,1069.1,17.774861878453038,8133.05
Nyaruguru,Yams & Taro,2019,Season B,487.9,17.677445652173912,11079.37
Nyaruguru,Yams & Taro,2020,Season A,967.1,17.99587912087912,7771.49
Nyaruguru,Yams & Taro,2020,Season B,509.4,18.01875,11060.74
Nyaruguru,Yams & Taro,2021,Season A,812.9,17.9378453038674,7226.59
Nyaruguru,Yams & Taro,2021,Season B,419.1,17.468478260869563,10484.57
Rubavu,Banana for beer,2015,Season A,1520.9,20.641160220994475,9484.7
Rubavu,Banana for beer,2015,Season B,790.1,20.611684782608695,8937.66
Rubavu,Banana for beer,2016,Season A,1274.9,21.096703296703296,8723.23
Rubavu,Banana for beer,2016,Season B,1090.0,21.01086956521739,9820.56
Rubavu,Banana for beer,2017,Season A,1179.5,19.275414364640884,10024.45
Rubavu,Banana for beer,2017,Season B,836.8,19.448641304347827,10174.99
Rubavu,Banana for beer,2018,Season A,1455.8,19.10911602209945,10731.55
Rubavu,Banana for beer,2018,Season B,845.4,18.884239130434786,10393.1
Rubavu,Banana for beer,2019,Season A,1393.5,19.001933701657457,10648.42
Rubavu,Banana for beer,2019,Season B,1132.9,19.196739130434786,11670.3
Rubavu,Banana for beer,2020,Season A,1570.3,19.111538461538466,11229.76
Rubavu,Banana for beer,2020,Season B,1018.6,19.258152173913043,11102.82
Rubavu,Banana for beer,2021,Season A,1696.9,19.063812154696134,11546.97
Rubavu,Banana for beer,2021,Season B,1015.5,18.98858695652174,11081.15
Rubavu,Bananas,2015,Season A,1520.9,20.641160220994475,8461.85
Rubavu,Bananas,2015,Season B,790.1,20.611684782608695,10151.52
Rubavu,Bananas,2016,Season A,1274.9,21.096703296703296,7442.4
Rubavu,Bananas,2016,Season B,1090.0,21.01086956521739,11084.33
Rubavu,Bananas,2017,Season A,1179.5,19.275414364640884,8913.45
Rubavu,Bananas,2017,Season B,836.8,19.448641304347827,11366.77
Rubavu,Bananas,2018,Season A,1455.8,19.10911602209945,9538.14
Rubavu,Bananas,2018,Season B,845.4,18.884239130434786,11825.63
Rubavu,Bananas,2019,Season A,1393.5,19.001933701657457,9364.62
Rubavu,Bananas,2019,Season B,1132.9,19.196739130434786,13052.44
Rubavu,Bananas,2020,Season A,1570.3,19.111538461538466,10085.44
Rubavu,Bananas,2020,Season B,1018.6,19.258152173913043,12759.32
Rubavu,Bananas,2021,Season A,1696.9,19.063812154696134,10384.67
Rubavu,Bananas,2021,Season B,1015.5,18.98858695652174,12924.9
Rubavu,Beans,2015,Season B,790.1,20.611684782608695,711.86
Rubavu,Beans,2016,Season B,1090.0,21.01086956521739,811.73
Rubavu,Beans,2017,Season B,836.8,19.448641304347827,823.7
Rubavu,Beans,2018,Season B,845.4,18.884239130434786,884.41
